openml_task,flow,area_under_roc_curve,NumberOfBinaryFeatures,MajorityClassSize,PercentageOfInstancesWithMissingValues,NumberOfInstances,NumberOfClasses,NumberOfInstancesWithMissingValues,NumberOfSymbolicFeatures,PercentageOfMissingValues,NumberOfFeatures,MinorityClassSize,PercentageOfBinaryFeatures,Dimensionality,PercentageOfNumericFeatures,NumberOfMissingValues,PercentageOfSymbolicFeatures,MajorityClassPercentage,NumberOfNumericFeatures
fri_c2_100_10_task-3628,bdk,0.645455,1,55,0,100,2,0,1,0,11,45,9.090909090909092,0.11,90.9090909090909,0,9.090909090909092,55.00000000000001,10
fri_c2_100_10_task-3628,binomial,0.724242,1,55,0,100,2,0,1,0,11,45,9.090909090909092,0.11,90.9090909090909,0,9.090909090909092,55.00000000000001,10
fri_c2_100_10_task-3628,blackboost,0.762626,1,55,0,100,2,0,1,0,11,45,9.090909090909092,0.11,90.9090909090909,0,9.090909090909092,55.00000000000001,10
fri_c2_100_10_task-3628,boosting,0.770707,1,55,0,100,2,0,1,0,11,45,9.090909090909092,0.11,90.9090909090909,0,9.090909090909092,55.00000000000001,10
fri_c2_100_10_task-3628,cforest,0.771717,1,55,0,100,2,0,1,0,11,45,9.090909090909092,0.11,90.9090909090909,0,9.090909090909092,55.00000000000001,10
fri_c2_100_10_task-3628,ctree,0.762626,1,55,0,100,2,0,1,0,11,45,9.090909090909092,0.11,90.9090909090909,0,9.090909090909092,55.00000000000001,10
fri_c2_100_10_task-3628,dbnDNN,0.5,1,55,0,100,2,0,1,0,11,45,9.090909090909092,0.11,90.9090909090909,0,9.090909090909092,55.00000000000001,10
fri_c2_100_10_task-3628,extraTrees,0.733333,1,55,0,100,2,0,1,0,11,45,9.090909090909092,0.11,90.9090909090909,0,9.090909090909092,55.00000000000001,10
fri_c2_100_10_task-3628,gbm,0.5,1,55,0,100,2,0,1,0,11,45,9.090909090909092,0.11,90.9090909090909,0,9.090909090909092,55.00000000000001,10
fri_c2_100_10_task-3628,glmboost,0.70202,1,55,0,100,2,0,1,0,11,45,9.090909090909092,0.11,90.9090909090909,0,9.090909090909092,55.00000000000001,10
fri_c2_100_10_task-3628,glmnet,0.724242,1,55,0,100,2,0,1,0,11,45,9.090909090909092,0.11,90.9090909090909,0,9.090909090909092,55.00000000000001,10
fri_c2_100_10_task-3628,hdrda,0.726263,1,55,0,100,2,0,1,0,11,45,9.090909090909092,0.11,90.9090909090909,0,9.090909090909092,55.00000000000001,10
fri_c2_100_10_task-3628,IBk,0.59899,1,55,0,100,2,0,1,0,11,45,9.090909090909092,0.11,90.9090909090909,0,9.090909090909092,55.00000000000001,10
fri_c2_100_10_task-3628,J48,0.746465,1,55,0,100,2,0,1,0,11,45,9.090909090909092,0.11,90.9090909090909,0,9.090909090909092,55.00000000000001,10
fri_c2_100_10_task-3628,JRip,0.69697,1,55,0,100,2,0,1,0,11,45,9.090909090909092,0.11,90.9090909090909,0,9.090909090909092,55.00000000000001,10
fri_c2_100_10_task-3628,ksvm,0.727273,1,55,0,100,2,0,1,0,11,45,9.090909090909092,0.11,90.9090909090909,0,9.090909090909092,55.00000000000001,10
fri_c2_100_10_task-3628,lda,0.726263,1,55,0,100,2,0,1,0,11,45,9.090909090909092,0.11,90.9090909090909,0,9.090909090909092,55.00000000000001,10
fri_c2_100_10_task-3628,LiblineaRL1LogReg,0.715152,1,55,0,100,2,0,1,0,11,45,9.090909090909092,0.11,90.9090909090909,0,9.090909090909092,55.00000000000001,10
fri_c2_100_10_task-3628,LiblineaRL2LogReg,0.724242,1,55,0,100,2,0,1,0,11,45,9.090909090909092,0.11,90.9090909090909,0,9.090909090909092,55.00000000000001,10
fri_c2_100_10_task-3628,logreg,0.724242,1,55,0,100,2,0,1,0,11,45,9.090909090909092,0.11,90.9090909090909,0,9.090909090909092,55.00000000000001,10
fri_c2_100_10_task-3628,lqa,0.724242,1,55,0,100,2,0,1,0,11,45,9.090909090909092,0.11,90.9090909090909,0,9.090909090909092,55.00000000000001,10
fri_c2_100_10_task-3628,mda,0.683838,1,55,0,100,2,0,1,0,11,45,9.090909090909092,0.11,90.9090909090909,0,9.090909090909092,55.00000000000001,10
fri_c2_100_10_task-3628,mlp,0.715152,1,55,0,100,2,0,1,0,11,45,9.090909090909092,0.11,90.9090909090909,0,9.090909090909092,55.00000000000001,10
fri_c2_100_10_task-3628,multinom,0.724242,1,55,0,100,2,0,1,0,11,45,9.090909090909092,0.11,90.9090909090909,0,9.090909090909092,55.00000000000001,10
fri_c2_100_10_task-3628,naiveBayes,0.707071,1,55,0,100,2,0,1,0,11,45,9.090909090909092,0.11,90.9090909090909,0,9.090909090909092,55.00000000000001,10
fri_c2_100_10_task-3628,neuralnet,0.711111,1,55,0,100,2,0,1,0,11,45,9.090909090909092,0.11,90.9090909090909,0,9.090909090909092,55.00000000000001,10
fri_c2_100_10_task-3628,nnet,0.671717,1,55,0,100,2,0,1,0,11,45,9.090909090909092,0.11,90.9090909090909,0,9.090909090909092,55.00000000000001,10
fri_c2_100_10_task-3628,nnTrain,0.5,1,55,0,100,2,0,1,0,11,45,9.090909090909092,0.11,90.9090909090909,0,9.090909090909092,55.00000000000001,10
fri_c2_100_10_task-3628,nodeHarvest,0.679798,1,55,0,100,2,0,1,0,11,45,9.090909090909092,0.11,90.9090909090909,0,9.090909090909092,55.00000000000001,10
fri_c2_100_10_task-3628,OneR,0.771717,1,55,0,100,2,0,1,0,11,45,9.090909090909092,0.11,90.9090909090909,0,9.090909090909092,55.00000000000001,10
fri_c2_100_10_task-3628,pamr,0.652525,1,55,0,100,2,0,1,0,11,45,9.090909090909092,0.11,90.9090909090909,0,9.090909090909092,55.00000000000001,10
fri_c2_100_10_task-3628,PART,0.715152,1,55,0,100,2,0,1,0,11,45,9.090909090909092,0.11,90.9090909090909,0,9.090909090909092,55.00000000000001,10
fri_c2_100_10_task-3628,plr,0.724242,1,55,0,100,2,0,1,0,11,45,9.090909090909092,0.11,90.9090909090909,0,9.090909090909092,55.00000000000001,10
fri_c2_100_10_task-3628,plsdaCaret,0.720202,1,55,0,100,2,0,1,0,11,45,9.090909090909092,0.11,90.9090909090909,0,9.090909090909092,55.00000000000001,10
fri_c2_100_10_task-3628,probit,0.733333,1,55,0,100,2,0,1,0,11,45,9.090909090909092,0.11,90.9090909090909,0,9.090909090909092,55.00000000000001,10
fri_c2_100_10_task-3628,qda,0.610101,1,55,0,100,2,0,1,0,11,45,9.090909090909092,0.11,90.9090909090909,0,9.090909090909092,55.00000000000001,10
fri_c2_100_10_task-3628,randomForest,0.722222,1,55,0,100,2,0,1,0,11,45,9.090909090909092,0.11,90.9090909090909,0,9.090909090909092,55.00000000000001,10
fri_c2_100_10_task-3628,randomForestSRC,0.788889,1,55,0,100,2,0,1,0,11,45,9.090909090909092,0.11,90.9090909090909,0,9.090909090909092,55.00000000000001,10
fri_c2_100_10_task-3628,ranger,0.770707,1,55,0,100,2,0,1,0,11,45,9.090909090909092,0.11,90.9090909090909,0,9.090909090909092,55.00000000000001,10
fri_c2_100_10_task-3628,rda,0.690909,1,55,0,100,2,0,1,0,11,45,9.090909090909092,0.11,90.9090909090909,0,9.090909090909092,55.00000000000001,10
fri_c2_100_10_task-3628,rotationForest,0.711111,1,55,0,100,2,0,1,0,11,45,9.090909090909092,0.11,90.9090909090909,0,9.090909090909092,55.00000000000001,10
fri_c2_100_10_task-3628,rpart,0.539394,1,55,0,100,2,0,1,0,11,45,9.090909090909092,0.11,90.9090909090909,0,9.090909090909092,55.00000000000001,10
fri_c2_100_10_task-3628,saeDNN,0.5,1,55,0,100,2,0,1,0,11,45,9.090909090909092,0.11,90.9090909090909,0,9.090909090909092,55.00000000000001,10
fri_c2_100_10_task-3628,sda,0.706061,1,55,0,100,2,0,1,0,11,45,9.090909090909092,0.11,90.9090909090909,0,9.090909090909092,55.00000000000001,10
fri_c2_100_10_task-3628,sparseLDA,0.726263,1,55,0,100,2,0,1,0,11,45,9.090909090909092,0.11,90.9090909090909,0,9.090909090909092,55.00000000000001,10
fri_c2_100_10_task-3628,svm,0.711111,1,55,0,100,2,0,1,0,11,45,9.090909090909092,0.11,90.9090909090909,0,9.090909090909092,55.00000000000001,10
fri_c2_100_10_task-3628,xgboost,0.679798,1,55,0,100,2,0,1,0,11,45,9.090909090909092,0.11,90.9090909090909,0,9.090909090909092,55.00000000000001,10
fri_c2_100_10_task-3628,xyf,0.614141,1,55,0,100,2,0,1,0,11,45,9.090909090909092,0.11,90.9090909090909,0,9.090909090909092,55.00000000000001,10
fri_c0_250_10_task-3629,ada,0.86,1,125,0,250,2,0,1,0,11,125,9.090909090909092,0.044,90.9090909090909,0,9.090909090909092,50,10
fri_c0_250_10_task-3629,avNNet,0.816,1,125,0,250,2,0,1,0,11,125,9.090909090909092,0.044,90.9090909090909,0,9.090909090909092,50,10
fri_c0_250_10_task-3629,bartMachine,0.844,1,125,0,250,2,0,1,0,11,125,9.090909090909092,0.044,90.9090909090909,0,9.090909090909092,50,10
fri_c0_250_10_task-3629,bdk,0.72,1,125,0,250,2,0,1,0,11,125,9.090909090909092,0.044,90.9090909090909,0,9.090909090909092,50,10
fri_c0_250_10_task-3629,binomial,0.812,1,125,0,250,2,0,1,0,11,125,9.090909090909092,0.044,90.9090909090909,0,9.090909090909092,50,10
fri_c0_250_10_task-3629,blackboost,0.832,1,125,0,250,2,0,1,0,11,125,9.090909090909092,0.044,90.9090909090909,0,9.090909090909092,50,10
fri_c0_250_10_task-3629,boosting,0.856,1,125,0,250,2,0,1,0,11,125,9.090909090909092,0.044,90.9090909090909,0,9.090909090909092,50,10
fri_c0_250_10_task-3629,cforest,0.816,1,125,0,250,2,0,1,0,11,125,9.090909090909092,0.044,90.9090909090909,0,9.090909090909092,50,10
fri_c0_250_10_task-3629,ctree,0.72,1,125,0,250,2,0,1,0,11,125,9.090909090909092,0.044,90.9090909090909,0,9.090909090909092,50,10
fri_c0_250_10_task-3629,dbnDNN,0.672,1,125,0,250,2,0,1,0,11,125,9.090909090909092,0.044,90.9090909090909,0,9.090909090909092,50,10
fri_c0_250_10_task-3629,extraTrees,0.876,1,125,0,250,2,0,1,0,11,125,9.090909090909092,0.044,90.9090909090909,0,9.090909090909092,50,10
fri_c0_250_10_task-3629,gbm,0.744,1,125,0,250,2,0,1,0,11,125,9.090909090909092,0.044,90.9090909090909,0,9.090909090909092,50,10
fri_c0_250_10_task-3629,glmboost,0.8,1,125,0,250,2,0,1,0,11,125,9.090909090909092,0.044,90.9090909090909,0,9.090909090909092,50,10
fri_c0_250_10_task-3629,glmnet,0.804,1,125,0,250,2,0,1,0,11,125,9.090909090909092,0.044,90.9090909090909,0,9.090909090909092,50,10
fri_c0_250_10_task-3629,hdrda,0.808,1,125,0,250,2,0,1,0,11,125,9.090909090909092,0.044,90.9090909090909,0,9.090909090909092,50,10
fri_c0_250_10_task-3629,IBk,0.728,1,125,0,250,2,0,1,0,11,125,9.090909090909092,0.044,90.9090909090909,0,9.090909090909092,50,10
fri_c0_250_10_task-3629,J48,0.8,1,125,0,250,2,0,1,0,11,125,9.090909090909092,0.044,90.9090909090909,0,9.090909090909092,50,10
fri_c0_250_10_task-3629,JRip,0.788,1,125,0,250,2,0,1,0,11,125,9.090909090909092,0.044,90.9090909090909,0,9.090909090909092,50,10
fri_c0_250_10_task-3629,kknn,0.78,1,125,0,250,2,0,1,0,11,125,9.090909090909092,0.044,90.9090909090909,0,9.090909090909092,50,10
fri_c0_250_10_task-3629,ksvm,0.824,1,125,0,250,2,0,1,0,11,125,9.090909090909092,0.044,90.9090909090909,0,9.090909090909092,50,10
fri_c0_250_10_task-3629,lda,0.808,1,125,0,250,2,0,1,0,11,125,9.090909090909092,0.044,90.9090909090909,0,9.090909090909092,50,10
fri_c0_250_10_task-3629,LiblineaRL1LogReg,0.808,1,125,0,250,2,0,1,0,11,125,9.090909090909092,0.044,90.9090909090909,0,9.090909090909092,50,10
fri_c0_250_10_task-3629,LiblineaRL2LogReg,0.812,1,125,0,250,2,0,1,0,11,125,9.090909090909092,0.044,90.9090909090909,0,9.090909090909092,50,10
fri_c0_250_10_task-3629,logreg,0.812,1,125,0,250,2,0,1,0,11,125,9.090909090909092,0.044,90.9090909090909,0,9.090909090909092,50,10
fri_c0_250_10_task-3629,lqa,0.812,1,125,0,250,2,0,1,0,11,125,9.090909090909092,0.044,90.9090909090909,0,9.090909090909092,50,10
fri_c0_250_10_task-3629,mda,0.8,1,125,0,250,2,0,1,0,11,125,9.090909090909092,0.044,90.9090909090909,0,9.090909090909092,50,10
fri_c0_250_10_task-3629,mlp,0.796,1,125,0,250,2,0,1,0,11,125,9.090909090909092,0.044,90.9090909090909,0,9.090909090909092,50,10
fri_c0_250_10_task-3629,multinom,0.812,1,125,0,250,2,0,1,0,11,125,9.090909090909092,0.044,90.9090909090909,0,9.090909090909092,50,10
fri_c0_250_10_task-3629,naiveBayes,0.84,1,125,0,250,2,0,1,0,11,125,9.090909090909092,0.044,90.9090909090909,0,9.090909090909092,50,10
fri_c0_250_10_task-3629,neuralnet,0.792,1,125,0,250,2,0,1,0,11,125,9.090909090909092,0.044,90.9090909090909,0,9.090909090909092,50,10
fri_c0_250_10_task-3629,nnet,0.792,1,125,0,250,2,0,1,0,11,125,9.090909090909092,0.044,90.9090909090909,0,9.090909090909092,50,10
fri_c0_250_10_task-3629,nnTrain,0.528,1,125,0,250,2,0,1,0,11,125,9.090909090909092,0.044,90.9090909090909,0,9.090909090909092,50,10
fri_c0_250_10_task-3629,nodeHarvest,0.804,1,125,0,250,2,0,1,0,11,125,9.090909090909092,0.044,90.9090909090909,0,9.090909090909092,50,10
fri_c0_250_10_task-3629,OneR,0.684,1,125,0,250,2,0,1,0,11,125,9.090909090909092,0.044,90.9090909090909,0,9.090909090909092,50,10
fri_c0_250_10_task-3629,pamr,0.792,1,125,0,250,2,0,1,0,11,125,9.090909090909092,0.044,90.9090909090909,0,9.090909090909092,50,10
fri_c0_250_10_task-3629,PART,0.792,1,125,0,250,2,0,1,0,11,125,9.090909090909092,0.044,90.9090909090909,0,9.090909090909092,50,10
fri_c0_250_10_task-3629,plr,0.812,1,125,0,250,2,0,1,0,11,125,9.090909090909092,0.044,90.9090909090909,0,9.090909090909092,50,10
fri_c0_250_10_task-3629,plsdaCaret,0.804,1,125,0,250,2,0,1,0,11,125,9.090909090909092,0.044,90.9090909090909,0,9.090909090909092,50,10
fri_c0_250_10_task-3629,probit,0.812,1,125,0,250,2,0,1,0,11,125,9.090909090909092,0.044,90.9090909090909,0,9.090909090909092,50,10
